t	x1	y1	x2	y2	x3	y3
195.52	-0.65482	2.41272	-0.413103	2.85041	-0.896538	1.97503
195.54	-0.683968	2.40462	-0.387309	2.8071	-0.980627	2.00213
195.56	-0.708793	2.39742	-0.36033	2.75599	-1.05726	2.03885
195.58	-0.729265	2.39127	-0.334029	2.69752	-1.1245	2.08502
195.6	-0.745379	2.3863	-0.31023	2.63256	-1.18053	2.14003
195.62	-0.757149	2.38259	-0.290593	2.56238	-1.2237	2.20279
195.64	-0.764607	2.38021	-0.276503	2.48862	-1.25271	2.27179
195.66	-0.767803	2.37918	-0.268961	2.41319	-1.26665	2.34517
195.68	-0.766804	2.3795	-0.268517	2.33814	-1.26509	2.42086
195.7	-0.761692	2.38114	-0.275229	2.26558	-1.24815	2.4967
195.72	-0.752565	2.38404	-0.288663	2.1975	-1.21647	2.57058
195.74	-0.739536	2.38811	-0.307937	2.13568	-1.17113	2.64055
195.76	-0.722733	2.39325	-0.331795	2.08154	-1.11367	2.70497
195.78	-0.7023	2.39933	-0.35871	2.03608	-1.04589	2.76257
195.8	-0.678399	2.4062	-0.387002	1.99989	-0.969795	2.81251
195.82	-0.651203	2.4137	-0.414954	1.97303	-0.887452	2.85436
195.84	-0.620906	2.42167	-0.440928	1.95518	-0.800885	2.88815
195.86	-0.587717	2.42994	-0.46345	1.94562	-0.711984	2.91425
195.88	-0.551859	2.43833	-0.481285	1.94334	-0.622434	2.93332
195.9	-0.513573	2.44668	-0.493473	1.94708	-0.533674	2.94628
195.92	-0.473113	2.45482	-0.499345	1.95551	-0.446882	2.95414
195.94	-0.430746	2.46261	-0.49851	1.96723	-0.362982	2.958
195.96	-0.386752	2.4699	-0.490831	1.98086	-0.282673	2.95895
195.98	-0.341419	2.47658	-0.476375	1.99513	-0.206463	2.95802
196	-0.295043	2.48253	-0.455369	2.00893	-0.134718	2.95613
196.02	-0.247926	2.48768	-0.428143	2.02128	-0.0677089	2.95407
196.04	-0.200371	2.49196	-0.395084	2.03143	-0.0056567	2.95249
196.06	-0.15268	2.49533	-0.356592	2.0388	0.0512322	2.95186
196.08	-0.105153	2.49779	-0.313042	2.04305	0.102736	2.95252
196.1	-0.0580837	2.49933	-0.264765	2.04404	0.148598	2.95461
196.12	-0.0117553	2.49997	-0.212034	2.04184	0.188524	2.95811
196.14	0.0335594	2.49977	-0.155063	2.03672	0.222182	2.96283
196.16	0.0776019	2.4988	-0.094022	2.02917	0.249226	2.96842
196.18	0.120129	2.49711	-0.0290584	2.01989	0.269317	2.97434
196.2	0.160917	2.49482	0.0396666	2.00974	0.282167	2.97989
196.22	0.199758	2.49201	0.111936	1.99978	0.287581	2.98423
196.24	0.236468	2.48879	0.187431	1.9912	0.285505	2.98638
196.26	0.270881	2.48528	0.265679	1.98531	0.276084	2.98525
196.28	0.302853	2.48159	0.346011	1.98345	0.259696	2.97972
196.3	0.332262	2.47782	0.427525	1.98698	0.236999	2.96866
196.32	0.359007	2.47409	0.509069	1.99714	0.208944	2.95104
196.34	0.383006	2.47049	0.589236	2.015	0.176775	2.92597
196.36	0.404199	2.46711	0.666397	2.04137	0.142001	2.89285
196.38	0.422546	2.46403	0.73875	2.07671	0.106343	2.85135
196.4	0.438025	2.46133	0.804399	2.12108	0.0716515	2.80158
196.42	0.450632	2.45905	0.861459	2.17406	0.0398058	2.74404
196.44	0.460381	2.45724	0.908166	2.23478	0.0125955	2.6797
196.46	0.4673	2.45594	0.942999	2.30195	-0.00839858	2.60992
196.48	0.471436	2.45515	0.964788	2.37389	-0.0219169	2.53641
196.5	0.472848	2.45488	0.972809	2.44863	-0.027113	2.46113
196.52	0.471611	2.45511	0.966836	2.52405	-0.0236146	2.38618
196.54	0.467811	2.45584	0.94717	2.59802	-0.0115485	2.31366
196.56	0.461548	2.45703	0.91462	2.66851	0.00847611	2.24554
196.58	0.452934	2.45863	0.870446	2.73373	0.0354216	2.18352
196.6	0.442091	2.4606	0.816274	2.79224	0.0679078	2.12896
196.62	0.429151	2.46289	0.753982	2.843	0.10432	2.08278
196.64	0.414257	2.46544	0.685587	2.88542	0.142926	2.04546
196.66	0.397558	2.46819	0.61312	2.91933	0.181996	2.01704
196.68	0.379213	2.47107	0.538526	2.94501	0.2199	1.99713
196.7	0.359386	2.47403	0.463574	2.96306	0.255198	1.98501
196.72	0.338247	2.47701	0.389802	2.97435	0.286691	1.97968
196.74	0.315969	2.47995	0.318483	2.97995	0.313455	1.97996
196.76	0.292731	2.4828	0.250618	2.98103	0.334844	1.98458
196.78	0.26871	2.48552	0.186949	2.97879	0.350471	1.99225
196.8	0.244087	2.48806	0.127998	2.97439	0.360177	2.00172
196.82	0.21904	2.49039	0.0740998	2.96892	0.363981	2.01185
196.84	0.193745	2.49248	0.02546	2.96331	0.36203	2.02165
196.86	0.168374	2.49432	-0.0178042	2.95837	0.354553	2.03028
196.88	0.143095	2.4959	-0.0556176	2.95472	0.341808	2.03708
196.9	0.11807	2.49721	-0.087911	2.95281	0.324051	2.04161
196.92	0.093452	2.49825	-0.114595	2.95291	0.301499	2.04359
196.94	0.0693868	2.49904	-0.135543	2.95511	0.274317	2.04296
196.96	0.0460104	2.49958	-0.150591	2.9593	0.242612	2.03985
196.98	0.0234484	2.49989	-0.159541	2.9652	0.206437	2.03458
197	0.0018152	2.5	-0.162183	2.97234	0.165813	2.02766
197.02	-0.0187864	2.49993	-0.158326	2.98006	0.120754	2.0198
197.04	-0.038266	2.49971	-0.14784	2.98755	0.0713078	2.01186
197.06	-0.0565456	2.49936	-0.130695	2.99383	0.0176035	2.00489
197.08	-0.0735602	2.49892	-0.107018	2.9978	-0.0401023	2.00004
197.1	-0.0892577	2.49841	-0.0771404	2.99826	-0.101375	1.99855
197.12	-0.103599	2.49785	-0.0416372	2.994	-0.16556	2.00171
197.14	-0.116557	2.49728	-0.0013606	2.98383	-0.231754	2.01073
197.16	-0.128119	2.49671	0.0425494	2.96669	-0.298787	2.02674
197.18	-0.138282	2.49617	0.088675	2.9417	-0.365238	2.05065
197.2	-0.147056	2.49567	0.135358	2.90828	-0.42947	2.08307
197.22	-0.154464	2.49522	0.180764	2.8662	-0.489691	2.12425
197.24	-0.160536	2.49484	0.222972	2.81565	-0.544044	2.17403
197.26	-0.165315	2.49453	0.260083	2.75728	-0.590713	2.23178
197.28	-0.168853	2.49429	0.290337	2.69214	-0.628044	2.29644
197.3	-0.17121	2.49413	0.312235	2.62172	-0.654656	2.36654
197.32	-0.172454	2.49404	0.324644	2.54783	-0.669553	2.44025
197.34	-0.17266	2.49403	0.326876	2.4725	-0.672196	2.51556
197.36	-0.171909	2.49408	0.31874	2.39784	-0.662558	2.59033
197.38	-0.170287	2.49419	0.30055	2.32593	-0.641125	2.66245
197.4	-0.167886	2.49436	0.273095	2.2587	-0.608867	2.73002
197.42	-0.164799	2.49456	0.237571	2.19775	-0.567169	2.79138
197.44	-0.161122	2.4948	0.195487	2.14433	-0.517732	2.84527
197.46	-0.156954	2.49507	0.148555	2.09926	-0.462464	2.89088
197.48	-0.152393	2.49535	0.0985643	2.06289	-0.40335	2.92781
197.5	-0.147536	2.49564	0.0472761	2.03516	-0.342348	2.95613
197.52	-0.142479	2.49594	-0.00367752	2.01559	-0.281281	2.97628
197.54	-0.137316	2.49623	-0.0528667	2.00341	-0.221766	2.98904
197.56	-0.132138	2.49651	-0.099111	1.9976	-0.165165	2.99541
197.58	-0.12703	2.49677	-0.1415	1.99698	-0.112559	2.99656
197.6	-0.122073	2.49702	-0.17939	2.00031	-0.0647561	2.99372
197.62	-0.117343	2.49724	-0.212377	2.00636	-0.0223079	2.98813
197.64	-0.112908	2.49745	-0.240264	2.01394	0.0144487	2.98096
197.66	-0.10883	2.49763	-0.263007	2.02199	0.0453473	2.97327
197.68	-0.105162	2.49779	-0.280667	2.0296	0.0703425	2.96597
197.7	-0.101951	2.49792	-0.293364	2.03601	0.0894621	2.95983
197.72	-0.0992331	2.49803	-0.301231	2.04065	0.102765	2.95541
197.74	-0.0970366	2.49812	-0.304382	2.04313	0.110308	2.9531
197.76	-0.0953806	2.49818	-0.302883	2.04327	0.112122	2.95309
197.78	-0.0942746	2.49822	-0.296747	2.04105	0.108197	2.95539
197.8	-0.093719	2.49824	-0.285926	2.03666	0.0984885	2.95982
197.82	-0.0937046	2.49824	-0.27033	2.03048	0.0829208	2.96601
197.84	-0.0942133	2.49822	-0.249843	2.02306	0.0614164	2.97339
197.86	-0.0952178	2.49819	-0.224362	2.01515	0.0339264	2.98122
197.88	-0.0966822	2.49813	-0.193838	2.00766	0.000473227	2.9886
197.9	-0.0985621	2.49806	-0.158322	2.00164	-0.0388024	2.99447
197.92	-0.100806	2.49797	-0.118019	1.99826	-0.0835917	2.99767
197.94	-0.103353	2.49786	-0.0733342	1.99876	-0.133372	2.99696
197.96	-0.106138	2.49775	-0.0249097	2.00439	-0.187367	2.9911
197.98	-0.109089	2.49762	0.0263469	2.01631	-0.244525	2.97893
198	-0.112128	2.49748	0.0792588	2.03556	-0.303515	2.95941
198.02	-0.115173	2.49735	0.132399	2.06294	-0.362744	2.93175
198.04	-0.118138	2.49721	0.184134	2.09892	-0.42041	2.89549
198.06	-0.120935	2.49707	0.232702	2.1436	-0.474572	2.85054
198.08	-0.123473	2.49695	0.276301	2.19665	-0.523248	2.79725
198.1	-0.125661	2.49684	0.313207	2.25727	-0.56453	2.73641
198.12	-0.127408	2.49675	0.34189	2.32424	-0.596707	2.66926
198.14	-0.128623	2.49669	0.361127	2.39597	-0.618373	2.59741
198.16	-0.129218	2.49666	0.3701	2.47054	-0.628536	2.52277
198.18	-0.129107	2.49666	0.368464	2.5459	-0.626677	2.44743
198.2	-0.128208	2.49671	0.356379	2.6199	-0.612794	2.37352
198.22	-0.126444	2.4968	0.334506	2.69051	-0.587394	2.30309
198.24	-0.123744	2.49694	0.303956	2.75592	-0.551443	2.23795
198.26	-0.120043	2.49712	0.266213	2.81462	-0.506298	2.17962
198.28	-0.115283	2.49734	0.223029	2.86551	-0.453594	2.12918
198.3	-0.109414	2.4976	0.176305	2.90793	-0.395134	2.08728
198.32	-0.102397	2.4979	0.127972	2.94167	-0.332767	2.05413
198.34	-0.0942001	2.49822	0.079882	2.96694	-0.268282	2.02951
198.36	-0.0848017	2.49856	0.0337162	2.98431	-0.20332	2.01281
198.38	-0.0741916	2.4989	-0.00908032	2.99464	-0.139303	2.00316
198.4	-0.0623705	2.49922	-0.0473374	2.999	-0.0774036	1.99945
198.42	-0.0493504	2.49951	-0.0801722	2.99856	-0.0185286	2.00046
198.44	-0.0351552	2.49975	-0.106978	2.99457	0.0366678	2.00494
198.46	-0.0198206	2.49992	-0.127396	2.98821	0.0877543	2.01163
198.48	-0.00339468	2.5	-0.14127	2.98061	0.134481	2.01938
198.5	0.0140628	2.49996	-0.148605	2.97276	0.176731	2.02716
198.52	0.03248	2.49979	-0.149509	2.96549	0.214469	2.03409
198.54	0.0517735	2.49946	-0.144152	2.95948	0.247699	2.03945
198.56	0.0718484	2.49897	-0.132725	2.9552	0.276422	2.04273
198.58	0.092599	2.49828	-0.115406	2.95296	0.300604	2.0436
198.6	0.11391	2.4974	-0.0923451	2.95288	0.320164	2.04193
198.62	0.135655	2.49632	-0.0636495	2.95488	0.334959	2.03776
198.64	0.157701	2.49502	-0.0293918	2.9587	0.344793	2.03134
198.66	0.179905	2.49352	0.0103775	2.9639	0.349433	2.02314
198.68	0.20212	2.49182	0.0556032	2.96987	0.348636	2.01376
198.7	0.22419	2.48993	0.106189	2.9758	0.342191	2.00405
198.72	0.245958	2.48787	0.161956	2.98076	0.32996	1.99498
198.74	0.267262	2.48567	0.222592	2.98367	0.311932	1.98767
198.76	0.287937	2.48336	0.287605	2.98336	0.288268	1.98336
198.78	0.307818	2.48098	0.356281	2.97862	0.259356	1.98333
198.8	0.326743	2.47856	0.427647	2.96827	0.225838	1.98884
198.82	0.344547	2.47614	0.500461	2.95121	0.188632	2.00107
198.84	0.361071	2.47379	0.573211	2.92655	0.148932	2.02102
198.86	0.376161	2.47154	0.644147	2.89366	0.108174	2.04942
198.88	0.389664	2.46945	0.711343	2.85223	0.0679861	2.08666
198.9	0.401438	2.46756	0.772774	2.80239	0.0301018	2.13273
198.92	0.411345	2.46593	0.826428	2.74468	-0.00373837	2.18717
198.94	0.419256	2.46459	0.870418	2.68012	-0.0319049	2.24906
198.96	0.425052	2.4636	0.903101	2.61012	-0.052997	2.31708
198.98	0.428622	2.46298	0.923196	2.53645	-0.0659511	2.38952
199	0.429868	2.46277	0.929866	2.4611	-0.070129	2.46443
199.02	0.428702	2.46297	0.922777	2.38622	-0.0653733	2.53971
199.04	0.425048	2.4636	0.902123	2.31394	-0.0520267	2.61327
199.06	0.418845	2.46466	0.868599	2.24621	-0.0309097	2.68312
199.08	0.410043	2.46614	0.823347	2.18475	-0.00326117	2.74753
199.1	0.398609	2.46802	0.767867	2.1309	0.0293515	2.80514
199.12	0.384526	2.47025	0.703908	2.08555	0.0651438	2.85495
199.14	0.36779	2.4728	0.633346	2.04915	0.102234	2.89645
199.16	0.348417	2.4756	0.558073	2.02168	0.138762	2.92952
199.18	0.32644	2.4786	0.479893	2.00273	0.172987	2.95447
199.2	0.301909	2.4817	0.400439	1.99151	0.203379	2.9719
199.22	0.274895	2.48484	0.321122	1.98698	0.228667	2.9827
199.24	0.245486	2.48792	0.243101	1.98792	0.247871	2.98791
199.26	0.213792	2.49084	0.16728	1.99301	0.260305	2.98867
199.28	0.179942	2.49352	0.094327	2.0009	0.265557	2.98613
199.3	0.144085	2.49584	0.0247106	2.0103	0.263459	2.98139
199.32	0.106388	2.49774	-0.0412585	2.02003	0.254035	2.97544
199.34	0.0670392	2.4991	-0.103377	2.02904	0.237455	2.96916
199.36	0.0262426	2.49986	-0.1615	2.03645	0.213985	2.96328
199.38	-0.0157802	2.49995	-0.215501	2.04157	0.183941	2.95833
199.4	-0.0587925	2.49931	-0.265234	2.04392	0.147649	2.9547
199.42	-0.102544	2.4979	-0.310508	2.0432	0.105419	2.9526
199.44	-0.146774	2.49569	-0.351076	2.03933	0.0575283	2.95204
199.46	-0.191211	2.49268	-0.386634	2.03245	0.00421233	2.9529
199.48	-0.235578	2.48888	-0.416829	2.02288	-0.0543267	2.95487
199.5	-0.279593	2.48432	-0.441284	2.01118	-0.117903	2.95745
199.52	-0.322974	2.47905	-0.45963	1.99809	-0.186318	2.96001
199.54	-0.365437	2.47315	-0.47155	1.98454	-0.259324	2.96176
199.56	-0.406704	2.4667	-0.476827	1.97164	-0.33658	2.96175
199.58	-0.446501	2.4598	-0.475399	1.96064	-0.417602	2.95897
199.6	-0.484562	2.45259	-0.467404	1.95288	-0.501719	2.9523
199.62	-0.520632	2.44519	-0.453228	1.94975	-0.588035	2.94062
199.64	-0.554465	2.43774	-0.433533	1.95258	-0.675397	2.92289
199.66	-0.585829	2.43039	-0.409269	1.9626	-0.762389	2.89818
199.68	-0.614506	2.4233	-0.381664	1.98082	-0.847349	2.86578
199.7	-0.640291	2.41661	-0.352182	2.00797	-0.928401	2.82526
199.72	-0.662995	2.41048	-0.322458	2.04438	-1.00353	2.77659
199.74	-0.682443	2.40505	-0.29421	2.08997	-1.07068	2.72013
199.76	-0.698475	2.40044	-0.269125	2.1442	-1.12782	2.65668
199.78	-0.710948	2.39678	-0.248744	2.20608	-1.17315	2.58748
199.8	-0.719732	2.39416	-0.234342	2.27417	-1.20512	2.51414
199.82	-0.724713	2.39265	-0.226827	2.34673	-1.2226	2.43858
199.84	-0.725793	2.39233	-0.22666	2.42176	-1.22493	2.36289
199.86	-0.722889	2.39321	-0.233816	2.49717	-1.21196	2.28924
199.88	-0.715932	2.3953	-0.247773	2.57087	-1.18409	2.21972
199.9	-0.704872	2.39857	-0.267556	2.64097	-1.14219	2.15618
199.92	-0.689676	2.40299	-0.291801	2.7058	-1.08755	2.10018
199.94	-0.670329	2.40846	-0.31886	2.76408	-1.0218	2.05283
199.96	-0.646836	2.41487	-0.346919	2.81493	-0.946753	2.01481
199.98	-0.619224	2.4221	-0.374111	2.8579	-0.864336	1.9863
200	-0.587543	2.42998	-0.39864	2.89292	-0.776446	1.96704
200.02	-0.55187	2.43833	-0.418871	2.92031	-0.684869	1.95634
200.04	-0.512307	2.44695	-0.433408	2.94068	-0.591207	1.95321
200.06	-0.468988	2.45562	-0.441142	2.95484	-0.496834	1.95639
200.08	-0.422075	2.46411	-0.441267	2.96374	-0.402882	1.96448
200.1	-0.371762	2.4722	-0.433282	2.9684	-0.310243	1.976
200.12	-0.318278	2.47966	-0.416959	2.96982	-0.219597	1.98949
200.14	-0.261881	2.48625	-0.392309	2.96893	-0.131453	2.00356
200.16	-0.202863	2.49176	-0.359534	2.96658	-0.0461922	2.01694
200.18	-0.141546	2.49599	-0.318972	2.96345	0.0358796	2.02853
200.2	-0.0782818	2.49877	-0.271053	2.96012	0.11449	2.03743
200.22	-0.0134458	2.49996	-0.216249	2.95699	0.189358	2.04294
200.24	0.0525633	2.49945	-0.155041	2.95431	0.260168	2.04458
200.26	0.119329	2.49715	-0.0878896	2.95219	0.326548	2.04211
200.28	0.186422	2.49304	-0.01522	2.95058	0.388065	2.0355
200.3	0.253406	2.48712	0.0625817	2.94928	0.444231	2.02497
200.32	0.319841	2.47946	0.145162	2.94795	0.49452	2.01096
200.34	0.38529	2.47013	0.232179	2.94611	0.538401	1.99415
200.36	0.449325	2.45929	0.323278	2.94314	0.575372	1.97544
200.38	0.511532	2.44711	0.418048	2.93829	0.605016	1.95592
200.4	0.571512	2.4338	0.515979	2.9307	0.627045	1.93689
200.42	0.62889	2.41961	0.61642	2.91945	0.64136	1.91976
200.44	0.683313	2.4048	0.718531	2.90356	0.648095	1.90605
200.46	0.734456	2.38968	0.821248	2.88209	0.647663	1.89727
200.48	0.78202	2.37454	0.923267	2.85418	0.640774	1.89491
200.5	0.825736	2.35969	1.02303	2.81912	0.628439	1.90027
200.52	0.86536	2.34545	1.11877	2.77648	0.61195	1.91443
200.54	0.900675	2.33212	1.20852	2.72611	0.592826	1.93813
200.56	0.93149	2.31998	1.29024	2.66826	0.572736	1.97171
200.58	0.957635	2.30931	1.36187	2.60358	0.5534	2.01505
200.6	0.978961	2.30036	1.42145	2.53316	0.536469	2.06755
200.62	0.995338	2.29332	1.46727	2.45849	0.523407	2.12815
200.64	1.00665	2.28837	1.49792	2.38137	0.515373	2.19538
200.66	1.01279	2.28566	1.51246	2.30387	0.513124	2.26745
200.68	1.01368	2.28527	1.51041	2.22818	0.51695	2.34236
200.7	1.00923	2.28724	1.49183	2.15645	0.526641	2.41802
200.72	0.99939	2.29155	1.45728	2.09072	0.541498	2.49239
200.74	0.984092	2.29817	1.4078	2.0327	0.560382	2.56363
200.76	0.963302	2.30696	1.3448	1.98376	0.581801	2.63015
200.78	0.936996	2.31777	1.26998	1.94477	0.604015	2.69076
200.8	0.905171	2.33038	1.18518	1.91614	0.625159	2.74462
200.82	0.867845	2.34454	1.09232	1.89776	0.643365	2.79131
200.84	0.825067	2.35993	0.99326	1.88907	0.656873	2.83079
200.86	0.776915	2.37622	0.889708	1.8891	0.664122	2.86333
200.88	0.723508	2.39302	0.783194	1.89659	0.663823	2.88944
200.9	0.665005	2.40993	0.675018	1.91003	0.654992	2.90983
200.92	0.601611	2.42653	0.566253	1.92779	0.63697	2.92528
200.94	0.533582	2.44239	0.457758	1.94818	0.609406	2.93661
200.96	0.461226	2.45709	0.350215	1.96956	0.572237	2.94461
200.98	0.384904	2.47019	0.24417	1.99041	0.525639	2.94998
201	0.305032	2.48132	0.140082	2.00931	0.469981	2.95333
201.02	0.222073	2.49012	0.0383717	2.02509	0.405775	2.95515
201.04	0.136543	2.49627	-0.0605368	2.03675	0.333622	2.95579
201.06	0.0489934	2.49952	-0.156184	2.04356	0.25417	2.95548
201.08	-0.0399851	2.49968	-0.24805	2.04503	0.16808	2.95433
201.1	-0.129778	2.49663	-0.335549	2.04093	0.0759923	2.95232
201.12	-0.219755	2.49032	-0.418027	2.03131	-0.0214832	2.94933
201.14	-0.309279	2.4808	-0.494782	2.01648	-0.123776	2.94511
201.16	-0.397718	2.46816	-0.565089	1.99701	-0.230346	2.93932
201.18	-0.484454	2.45261	-0.628239	1.97373	-0.340669	2.93149
201.2	-0.568896	2.43441	-0.683587	1.94774	-0.454205	2.92108
201.22	-0.650484	2.41389	-0.730608	1.92035	-0.570361	2.90743
201.24	-0.728702	2.39144	-0.768949	1.89306	-0.688455	2.88982
201.26	-0.803076	2.3675	-0.798487	1.86752	-0.807664	2.86748
201.28	-0.873184	2.34255	-0.819376	1.84546	-0.926991	2.83965
201.3	-0.938655	2.31709	-0.83208	1.82858	-1.04523	2.8056
201.32	-0.99917	2.29165	-0.83739	1.81855	-1.16095	2.76475
201.34	-1.05446	2.26674	-0.836414	1.81679	-1.2725	2.71669
201.36	-1.10429	2.24289	-0.830541	1.82448	-1.37804	2.66129
201.38	-1.14849	2.22058	-0.82138	1.84243	-1.4756	2.59873
201.4	-1.1869	2.20029	-0.810665	1.87097	-1.56313	2.5296
201.42	-1.2194	2.18244	-0.800144	1.91	-1.63866	2.45489
201.44	-1.24589	2.16743	-0.791457	1.95889	-1.70033	2.37597
201.46	-1.26629	2.15557	-0.786009	2.01656	-1.74658	2.29459
201.48	-1.28053	2.14715	-0.784857	2.0815	-1.7762	2.21279
201.5	-1.28853	2.14236	-0.788621	2.15193	-1.78844	2.13278
201.52	-1.29023	2.14134	-0.797423	2.22586	-1.78303	2.05681
201.54	-1.28555	2.14415	-0.810873	2.30125	-1.76023	1.98704
201.56	-1.27443	2.15078	-0.82809	2.37613	-1.72076	1.92542
201.58	-1.25678	2.16113	-0.847771	2.44873	-1.66579	1.87354
201.6	-1.23255	2.17505	-0.868276	2.51755	-1.59681	1.83254
201.62	-1.20164	2.19227	-0.887755	2.58147	-1.51553	1.80307
201.64	-1.16402	2.21248	-0.904265	2.63971	-1.42378	1.78525
201.66	-1.11964	2.23526	-0.915896	2.69187	-1.32339	1.77866
201.68	-1.06849	2.26016	-0.920882	2.73788	-1.2161	1.78245
201.7	-1.01059	2.28664	-0.917687	2.77793	-1.10349	1.79534
201.72	-0.946009	2.3141	-0.905069	2.81242	-0.986948	1.81578
201.74	-0.874881	2.34192	-0.882116	2.84187	-0.867645	1.84197
201.76	-0.797397	2.36942	-0.848253	2.86683	-0.74654	1.87201
201.78	-0.713826	2.39592	-0.803237	2.88786	-0.624416	1.90398
201.8	-0.624518	2.42074	-0.747116	2.90548	-0.50192	1.936
201.82	-0.529906	2.44319	-0.680199	2.92007	-0.379614	1.96632
201.84	-0.430512	2.46265	-0.602999	2.93196	-0.258025	1.99335
201.86	-0.326939	2.47853	-0.516188	2.94133	-0.137691	2.01573
201.88	-0.219872	2.49031	-0.420543	2.94828	-0.0192005	2.03235
201.9	-0.110062	2.49758	-0.316906	2.95279	0.0967821	2.04237
201.92	0.00167997	2.5	-0.206143	2.95476	0.209503	2.04524
201.94	0.114502	2.49738	-0.0891153	2.95404	0.318119	2.04071
201.96	0.227525	2.48962	0.0333383	2.95038	0.421712	2.02887
201.98	0.339866	2.47679	0.160412	2.94348	0.519321	2.0101
202	0.450653	2.45905	0.29133	2.93298	0.609976	1.98511
202.02	0.559042	2.43669	0.425331	2.91848	0.692753	1.9549
202.04	0.66424	2.41014	0.561648	2.8995	0.766832	1.92078
202.06	0.765515	2.37991	0.699474	2.87553	0.831555	1.88429
202.08	0.862207	2.34661	0.837921	2.84602	0.886493	1.8472
202.1	0.953741	2.31093	0.975985	2.81043	0.931497	1.81142
202.12	1.03963	2.27358	1.11251	2.76824	0.966745	1.77892
202.14	1.11946	2.23535	1.24615	2.71904	0.992772	1.75167
202.16	1.19293	2.19702	1.37539	2.66254	1.01047	1.7315
202.18	1.25979	2.15938	1.49851	2.59871	1.02108	1.72005
202.2	1.31988	2.12318	1.61366	2.52778	1.02611	1.71859
202.22	1.37309	2.08917	1.71888	2.45031	1.0273	1.72802
202.24	1.41936	2.05801	1.81224	2.36727	1.02647	1.74875
202.26	1.45866	2.03035	1.89187	2.28	1.02545	1.78069
202.28	1.491	2.00672	1.95611	2.19022	1.02589	1.82322
202.3	1.51638	1.98761	2.00359	2.09995	1.02916	1.87527
202.32	1.5348	1.97342	2.03335	2.01146	1.03625	1.93537
202.34	1.54627	1.96444	2.04488	1.92712	1.04767	2.00177
202.36	1.55077	1.9609	2.03814	1.84926	1.06339	2.07254
202.38	1.54823	1.9629	2.0136	1.78006	1.08286	2.14574
202.4	1.5386	1.97046	1.97216	1.72141	1.10504	2.21951
202.42	1.52176	1.98349	1.91507	1.67477	1.12846	2.29221
202.44	1.4976	2.0018	1.84387	1.64111	1.15133	2.36249
202.46	1.46596	2.02508	1.76025	1.62086	1.17167	2.4293
202.48	1.4267	2.05293	1.66595	1.61389	1.18745	2.49197
202.5	1.37965	2.08484	1.56265	1.61953	1.19665	2.55015
202.52	1.32468	2.12019	1.4519	1.63665	1.19747	2.60374
202.54	1.26169	2.15827	1.33507	1.66369	1.18831	2.65286
202.56	1.19061	2.19828	1.21332	1.6988	1.1679	2.69777
202.58	1.11145	2.23935	1.08758	1.73992	1.13531	2.73878
202.6	1.0243	2.28053	0.958631	1.78486	1.08996	2.7762
202.62	0.929351	2.32084	0.827083	1.83141	1.03162	2.81027
202.64	0.826917	2.35928	0.693478	1.87742	0.960357	2.84115
202.66	0.717429	2.39485	0.558325	1.92084	0.876533	2.86886
202.68	0.601453	2.42657	0.422165	1.95982	0.78074	2.89332
202.7	0.479686	2.45355	0.285615	1.99275	0.673757	2.91435
202.72	0.352957	2.47496	0.149406	2.01827	0.556509	2.93165
202.74	0.222211	2.4901	0.0144037	2.03533	0.430018	2.94488
202.76	0.0884919	2.49843	-0.118386	2.04324	0.29537	2.95363
202.78	-0.0470771	2.49956	-0.247832	2.04163	0.153678	2.95748
202.8	-0.183323	2.49327	-0.372706	2.03052	0.00606006	2.95602
202.82	-0.319051	2.47956	-0.491725	2.01032	-0.146378	2.9488
202.84	-0.453079	2.4586	-0.60361	1.9818	-0.302548	2.9354
202.86	-0.584264	2.43077	-0.707153	1.94611	-0.461375	2.91543
202.88	-0.711535	2.39661	-0.801289	1.90473	-0.621782	2.88848
202.9	-0.833916	2.35682	-0.885166	1.85945	-0.782666	2.85418
202.92	-0.950546	2.31224	-0.958221	1.8123	-0.942871	2.81218
202.94	-1.06069	2.26383	-1.02023	1.76547	-1.10115	2.76219
202.96	-1.16377	2.21261	-1.07138	1.72122	-1.25615	2.704
202.98	-1.25931	2.15966	-1.11223	1.68178	-1.40638	2.63754
203	-1.347	2.10608	-1.14379	1.64924	-1.55021	2.56293
203.02	-1.42664	2.05297	-1.16741	1.62542	-1.68587	2.48052
203.04	-1.49815	2.00139	-1.18476	1.61178	-1.81154	2.39099
203.06	-1.56152	1.95234	-1.19771	1.60935	-1.92533	2.29533
203.08	-1.61684	1.90679	-1.20822	1.61863	-2.02546	2.19494
203.1	-1.66422	1.86558	-1.2182	1.6396	-2.11024	2.09156
203.12	-1.70382	1.82948	-1.22937	1.6717	-2.17827	1.98726
203.14	-1.73579	1.79917	-1.24311	1.71394	-2.22847	1.88441
203.16	-1.76029	1.77521	-1.2604	1.76491	-2.26019	1.78551
203.18	-1.77744	1.75805	-1.28167	1.82298	-2.2732	1.69311
203.2	-1.7873	1.74801	-1.30682	1.88634	-2.26779	1.60968
